X;Y;fid;id;sequence;trajectory_id;tracker;t
116.368127;39.900773;3171;3171;719;3;2;2009-02-04 10:41:36+00
116.368123;39.900878;3172;3172;720;3;2;2009-02-04 10:41:37+00
116.36812;39.900985;3173;3173;721;3;2;2009-02-04 10:41:38+00
116.368129;39.901086;3174;3174;722;3;2;2009-02-04 10:41:39+00
116.368116;39.901183;3175;3175;723;3;2;2009-02-04 10:41:40+00
116.368113;39.901295;3176;3176;724;3;2;2009-02-04 10:41:41+00
116.368124;39.901414;3177;3177;725;3;2;2009-02-04 10:41:42+00
116.368123;39.901504;3178;3178;726;3;2;2009-02-04 10:41:43+00
116.36812;39.901602;3179;3179;727;3;2;2009-02-04 10:41:44+00
116.368116;39.901693;3180;3180;728;3;2;2009-02-04 10:41:45+00
116.368098;39.901776;3181;3181;729;3;2;2009-02-04 10:41:46+00
116.3681;39.901859;3182;3182;730;3;2;2009-02-04 10:41:47+00
116.368104;39.901953;3183;3183;731;3;2;2009-02-04 10:41:48+00
116.368101;39.902037;3184;3184;732;3;2;2009-02-04 10:41:49+00
116.368096;39.902127;3185;3185;733;3;2;2009-02-04 10:41:50+00
116.368088;39.902217;3186;3186;734;3;2;2009-02-04 10:41:51+00
116.368078;39.902307;3187;3187;735;3;2;2009-02-04 10:41:52+00
116.368063;39.9024;3188;3188;736;3;2;2009-02-04 10:41:53+00
116.368056;39.902489;3189;3189;737;3;2;2009-02-04 10:41:54+00
116.368046;39.902571;3190;3190;738;3;2;2009-02-04 10:41:55+00
116.368039;39.902636;3191;3191;739;3;2;2009-02-04 10:41:56+00
116.368029;39.902705;3192;3192;740;3;2;2009-02-04 10:41:57+00
116.36802;39.902773;3193;3193;741;3;2;2009-02-04 10:41:58+00
116.36801;39.902836;3194;3194;742;3;2;2009-02-04 10:41:59+00
116.368001;39.902897;3195;3195;743;3;2;2009-02-04 10:42:00+00
116.367995;39.902953;3196;3196;744;3;2;2009-02-04 10:42:01+00
116.367997;39.903008;3197;3197;745;3;2;2009-02-04 10:42:02+00
116.368009;39.903057;3198;3198;746;3;2;2009-02-04 10:42:03+00
116.368016;39.903116;3199;3199;747;3;2;2009-02-04 10:42:04+00
116.368026;39.903167;3200;3200;748;3;2;2009-02-04 10:42:05+00
116.368035;39.903219;3201;3201;749;3;2;2009-02-04 10:42:06+00
116.36804;39.903267;3202;3202;750;3;2;2009-02-04 10:42:07+00
116.368045;39.903332;3203;3203;751;3;2;2009-02-04 10:42:09+00
116.368053;39.903379;3204;3204;752;3;2;2009-02-04 10:42:11+00
116.368076;39.903421;3205;3205;753;3;2;2009-02-04 10:42:13+00
116.368099;39.903481;3206;3206;754;3;2;2009-02-04 10:42:16+00
116.368058;39.903537;3207;3207;755;3;2;2009-02-04 10:42:19+00
116.368034;39.903595;3208;3208;756;3;2;2009-02-04 10:42:21+00
116.368011;39.903662;3209;3209;757;3;2;2009-02-04 10:42:24+00
116.368005;39.903733;3210;3210;758;3;2;2009-02-04 10:42:26+00
116.367984;39.90381;3211;3211;759;3;2;2009-02-04 10:42:28+00
116.367986;39.903897;3212;3212;760;3;2;2009-02-04 10:42:30+00
116.368002;39.903981;3213;3213;761;3;2;2009-02-04 10:42:32+00
116.368013;39.904068;3214;3214;762;3;2;2009-02-04 10:42:34+00
116.368033;39.904148;3215;3215;763;3;2;2009-02-04 10:42:36+00
116.368062;39.90419;3216;3216;764;3;2;2009-02-04 10:42:37+00
116.368112;39.904272;3217;3217;765;3;2;2009-02-04 10:42:39+00
116.368119;39.904335;3218;3218;766;3;2;2009-02-04 10:42:42+00
116.3681;39.904366;3219;3219;767;3;2;2009-02-04 10:42:47+00
116.368091;39.904367;3220;3220;768;3;2;2009-02-04 10:42:52+00
116.36808;39.904413;3221;3221;769;3;2;2009-02-04 10:42:57+00
116.368066;39.904457;3222;3222;770;3;2;2009-02-04 10:42:59+00
116.368043;39.904523;3223;3223;771;3;2;2009-02-04 10:43:01+00
116.368024;39.904615;3224;3224;772;3;2;2009-02-04 10:43:03+00
116.367997;39.904665;3225;3225;773;3;2;2009-02-04 10:43:04+00
116.367978;39.90471;3226;3226;774;3;2;2009-02-04 10:43:05+00
116.36795;39.904798;3227;3227;775;3;2;2009-02-04 10:43:07+00
116.367928;39.904867;3228;3228;776;3;2;2009-02-04 10:43:09+00
116.367937;39.904946;3229;3229;777;3;2;2009-02-04 10:43:11+00
116.367943;39.905009;3230;3230;778;3;2;2009-02-04 10:43:13+00
116.367958;39.905056;3231;3231;779;3;2;2009-02-04 10:43:15+00
116.367958;39.905102;3232;3232;780;3;2;2009-02-04 10:43:19+00
116.367961;39.905141;3233;3233;781;3;2;2009-02-04 10:43:24+00
116.367956;39.905153;3234;3234;782;3;2;2009-02-04 10:43:29+00
116.367959;39.905176;3235;3235;783;3;2;2009-02-04 10:43:34+00
116.367962;39.905199;3236;3236;784;3;2;2009-02-04 10:43:39+00
116.367977;39.905238;3237;3237;785;3;2;2009-02-04 10:43:44+00
116.367984;39.905292;3238;3238;786;3;2;2009-02-04 10:43:48+00
116.367995;39.905354;3239;3239;787;3;2;2009-02-04 10:43:50+00
116.36802;39.905404;3240;3240;788;3;2;2009-02-04 10:43:51+00
116.368027;39.90545;3241;3241;789;3;2;2009-02-04 10:43:52+00
116.368039;39.905495;3242;3242;790;3;2;2009-02-04 10:43:53+00
116.368039;39.90554;3243;3243;791;3;2;2009-02-04 10:43:54+00
116.368038;39.905587;3244;3244;792;3;2;2009-02-04 10:43:55+00
116.368026;39.905635;3245;3245;793;3;2;2009-02-04 10:43:56+00
116.368017;39.905688;3246;3246;794;3;2;2009-02-04 10:43:57+00
116.368018;39.905741;3247;3247;795;3;2;2009-02-04 10:43:58+00
116.368018;39.905795;3248;3248;796;3;2;2009-02-04 10:43:59+00
116.368016;39.905853;3249;3249;797;3;2;2009-02-04 10:44:00+00
116.368016;39.905914;3250;3250;798;3;2;2009-02-04 10:44:01+00
116.368012;39.905973;3251;3251;799;3;2;2009-02-04 10:44:02+00
116.368005;39.906033;3252;3252;800;3;2;2009-02-04 10:44:03+00
116.367993;39.906095;3253;3253;801;3;2;2009-02-04 10:44:04+00
116.367985;39.906157;3254;3254;802;3;2;2009-02-04 10:44:05+00
116.367974;39.906217;3255;3255;803;3;2;2009-02-04 10:44:06+00
116.367968;39.906274;3256;3256;804;3;2;2009-02-04 10:44:07+00
116.36796;39.906331;3257;3257;805;3;2;2009-02-04 10:44:08+00
116.36796;39.906418;3258;3258;806;3;2;2009-02-04 10:44:10+00
116.367964;39.906508;3259;3259;807;3;2;2009-02-04 10:44:12+00
116.367965;39.906571;3260;3260;808;3;2;2009-02-04 10:44:13+00
116.367977;39.90662;3261;3261;809;3;2;2009-02-04 10:44:14+00
116.367973;39.906699;3262;3262;810;3;2;2009-02-04 10:44:16+00
116.367958;39.906771;3263;3263;811;3;2;2009-02-04 10:44:18+00
116.367964;39.906856;3264;3264;812;3;2;2009-02-04 10:44:20+00
116.367982;39.906942;3265;3265;813;3;2;2009-02-04 10:44:22+00
116.367986;39.907022;3266;3266;814;3;2;2009-02-04 10:44:24+00
116.367995;39.907103;3267;3267;815;3;2;2009-02-04 10:44:26+00
116.367992;39.907192;3268;3268;816;3;2;2009-02-04 10:44:28+00
116.367987;39.907241;3269;3269;817;3;2;2009-02-04 10:44:29+00
116.368007;39.907304;3270;3270;818;3;2;2009-02-04 10:44:31+00
116.368027;39.907354;3271;3271;819;3;2;2009-02-04 10:44:34+00
116.368039;39.907411;3272;3272;820;3;2;2009-02-04 10:44:37+00
116.368049;39.907456;3273;3273;821;3;2;2009-02-04 10:44:39+00
116.368062;39.907513;3274;3274;822;3;2;2009-02-04 10:44:42+00
116.368085;39.907568;3275;3275;823;3;2;2009-02-04 10:44:45+00
116.368125;39.907621;3276;3276;824;3;2;2009-02-04 10:44:49+00
116.368207;39.907638;3277;3277;825;3;2;2009-02-04 10:44:51+00
116.36828;39.907658;3278;3278;826;3;2;2009-02-04 10:44:52+00
116.368354;39.907658;3279;3279;827;3;2;2009-02-04 10:44:53+00
116.368432;39.907647;3280;3280;828;3;2;2009-02-04 10:44:54+00
116.368509;39.907639;3281;3281;829;3;2;2009-02-04 10:44:55+00
116.368588;39.907637;3282;3282;830;3;2;2009-02-04 10:44:56+00
116.36867;39.907632;3283;3283;831;3;2;2009-02-04 10:44:57+00
116.368754;39.907625;3284;3284;832;3;2;2009-02-04 10:44:58+00
116.368836;39.907621;3285;3285;833;3;2;2009-02-04 10:44:59+00
116.368911;39.90761;3286;3286;834;3;2;2009-02-04 10:45:00+00
116.368995;39.907601;3287;3287;835;3;2;2009-02-04 10:45:01+00
116.369068;39.907589;3288;3288;836;3;2;2009-02-04 10:45:02+00
116.369133;39.907571;3289;3289;837;3;2;2009-02-04 10:45:03+00
116.369207;39.907567;3290;3290;838;3;2;2009-02-04 10:45:04+00
116.369278;39.907563;3291;3291;839;3;2;2009-02-04 10:45:05+00
116.36934;39.90756;3292;3292;840;3;2;2009-02-04 10:45:06+00
116.369405;39.907558;3293;3293;841;3;2;2009-02-04 10:45:07+00
116.369471;39.907558;3294;3294;842;3;2;2009-02-04 10:45:08+00
116.369556;39.907561;3295;3295;843;3;2;2009-02-04 10:45:10+00
116.369598;39.907538;3296;3296;844;3;2;2009-02-04 10:45:14+00
116.369659;39.907512;3297;3297;845;3;2;2009-02-04 10:45:18+00
116.369692;39.907472;3298;3298;846;3;2;2009-02-04 10:45:22+00
116.369719;39.907444;3299;3299;847;3;2;2009-02-04 10:45:27+00
116.369745;39.907416;3300;3300;848;3;2;2009-02-04 10:45:32+00
116.369784;39.907405;3301;3301;849;3;2;2009-02-04 10:45:37+00
116.369813;39.907385;3302;3302;850;3;2;2009-02-04 10:45:42+00
116.369843;39.907402;3303;3303;851;3;2;2009-02-04 10:45:47+00
116.36989;39.907434;3304;3304;852;3;2;2009-02-04 10:45:50+00
116.369945;39.907445;3305;3305;853;3;2;2009-02-04 10:45:53+00
116.370005;39.907447;3306;3306;854;3;2;2009-02-04 10:45:56+00
116.370066;39.907429;3307;3307;855;3;2;2009-02-04 10:45:59+00
116.370054;39.9074;3308;3308;856;3;2;2009-02-04 10:46:03+00
116.370056;39.907332;3309;3309;857;3;2;2009-02-04 10:46:05+00
116.370037;39.907262;3310;3310;858;3;2;2009-02-04 10:46:07+00
116.370039;39.907206;3311;3311;859;3;2;2009-02-04 10:46:08+00
116.370044;39.907139;3312;3312;860;3;2;2009-02-04 10:46:09+00
116.370075;39.907064;3313;3313;861;3;2;2009-02-04 10:46:10+00
116.370067;39.906983;3314;3314;862;3;2;2009-02-04 10:46:11+00
116.370079;39.906909;3315;3315;863;3;2;2009-02-04 10:46:12+00
116.370094;39.906837;3316;3316;864;3;2;2009-02-04 10:46:13+00
116.370117;39.906757;3317;3317;865;3;2;2009-02-04 10:46:14+00
116.370121;39.906662;3318;3318;866;3;2;2009-02-04 10:46:15+00
116.37014;39.906576;3319;3319;867;3;2;2009-02-04 10:46:16+00
116.370156;39.906491;3320;3320;868;3;2;2009-02-04 10:46:17+00
116.370152;39.906428;3321;3321;869;3;2;2009-02-04 10:46:18+00
116.370149;39.906371;3322;3322;870;3;2;2009-02-04 10:46:19+00
116.370143;39.906319;3323;3323;871;3;2;2009-02-04 10:46:20+00
116.370138;39.906271;3324;3324;872;3;2;2009-02-04 10:46:21+00
116.370127;39.906223;3325;3325;873;3;2;2009-02-04 10:46:22+00
116.370109;39.906135;3326;3326;874;3;2;2009-02-04 10:46:24+00
116.370108;39.906083;3327;3327;875;3;2;2009-02-04 10:46:25+00
116.370139;39.905975;3328;3328;876;3;2;2009-02-04 10:46:27+00
116.370125;39.905901;3329;3329;877;3;2;2009-02-04 10:46:29+00
116.370102;39.905836;3330;3330;878;3;2;2009-02-04 10:46:31+00
116.37004;39.905766;3331;3331;879;3;2;2009-02-04 10:46:33+00
116.369989;39.905709;3332;3332;880;3;2;2009-02-04 10:46:35+00
116.369904;39.905667;3333;3333;881;3;2;2009-02-04 10:46:37+00
116.369831;39.905653;3334;3334;882;3;2;2009-02-04 10:46:39+00
116.369729;39.905653;3335;3335;883;3;2;2009-02-04 10:46:41+00
116.369667;39.90566;3336;3336;884;3;2;2009-02-04 10:46:42+00
116.369607;39.905669;3337;3337;885;3;2;2009-02-04 10:46:43+00
116.369542;39.905678;3338;3338;886;3;2;2009-02-04 10:46:44+00
116.369471;39.905684;3339;3339;887;3;2;2009-02-04 10:46:45+00
116.369399;39.90569;3340;3340;888;3;2;2009-02-04 10:46:46+00
116.369278;39.905731;3341;3341;889;3;2;2009-02-04 10:46:47+00
116.369213;39.90574;3342;3342;890;3;2;2009-02-04 10:46:48+00
116.369148;39.905748;3343;3343;891;3;2;2009-02-04 10:46:49+00
116.369039;39.905786;3344;3344;892;3;2;2009-02-04 10:46:50+00
116.36894;39.905814;3345;3345;893;3;2;2009-02-04 10:46:51+00
116.368854;39.905831;3346;3346;894;3;2;2009-02-04 10:46:52+00
116.368794;39.905829;3347;3347;895;3;2;2009-02-04 10:46:53+00
116.368736;39.905824;3348;3348;896;3;2;2009-02-04 10:46:54+00
116.36867;39.905812;3349;3349;897;3;2;2009-02-04 10:46:56+00
116.368713;39.905778;3350;3350;898;3;2;2009-02-04 10:46:59+00
116.368718;39.905761;3351;3351;899;3;2;2009-02-04 10:47:04+00
116.368733;39.905744;3352;3352;900;3;2;2009-02-04 10:47:09+00
116.368746;39.905733;3353;3353;901;3;2;2009-02-04 10:47:14+00
116.368768;39.905713;3354;3354;902;3;2;2009-02-04 10:47:19+00
116.368839;39.905682;3355;3355;903;3;2;2009-02-04 10:47:24+00
116.368854;39.905669;3356;3356;904;3;2;2009-02-04 10:47:29+00
116.368827;39.905679;3357;3357;905;3;2;2009-02-04 10:47:34+00
116.368765;39.90568;3358;3358;906;3;2;2009-02-04 10:47:38+00
116.368622;39.905703;3359;3359;907;3;2;2009-02-04 10:47:41+00
116.36853;39.905736;3360;3360;908;3;2;2009-02-04 10:47:42+00
116.368465;39.90576;3361;3361;909;3;2;2009-02-04 10:47:43+00
116.368385;39.905792;3362;3362;910;3;2;2009-02-04 10:47:44+00
116.368308;39.90579;3363;3363;911;3;2;2009-02-04 10:47:46+00
116.36824;39.9058;3364;3364;912;3;2;2009-02-04 10:47:47+00
116.368165;39.905815;3365;3365;913;3;2;2009-02-04 10:47:48+00
116.36804;39.905811;3366;3366;914;3;2;2009-02-04 10:47:50+00
116.367918;39.905798;3367;3367;915;3;2;2009-02-04 10:47:51+00
116.367811;39.905781;3368;3368;916;3;2;2009-02-04 10:47:52+00
116.36772;39.905769;3369;3369;917;3;2;2009-02-04 10:47:53+00
116.367617;39.905776;3370;3370;918;3;2;2009-02-04 10:47:54+00
116.367508;39.905784;3371;3371;919;3;2;2009-02-04 10:47:55+00
116.367418;39.905777;3372;3372;920;3;2;2009-02-04 10:47:56+00
116.367328;39.90577;3373;3373;921;3;2;2009-02-04 10:47:57+00
116.367208;39.90578;3374;3374;922;3;2;2009-02-04 10:47:58+00
116.367115;39.905776;3375;3375;923;3;2;2009-02-04 10:47:59+00
116.36702;39.905768;3376;3376;924;3;2;2009-02-04 10:48:00+00
116.366899;39.905776;3377;3377;925;3;2;2009-02-04 10:48:01+00
116.366788;39.905776;3378;3378;926;3;2;2009-02-04 10:48:02+00
116.366677;39.90577;3379;3379;927;3;2;2009-02-04 10:48:03+00
116.366537;39.905789;3380;3380;928;3;2;2009-02-04 10:48:04+00
116.366397;39.905805;3381;3381;929;3;2;2009-02-04 10:48:05+00
116.366268;39.905816;3382;3382;930;3;2;2009-02-04 10:48:06+00
116.36614;39.905828;3383;3383;931;3;2;2009-02-04 10:48:07+00
116.366016;39.905839;3384;3384;932;3;2;2009-02-04 10:48:08+00
116.365902;39.905851;3385;3385;933;3;2;2009-02-04 10:48:09+00
116.365799;39.905847;3386;3386;934;3;2;2009-02-04 10:48:10+00
116.365697;39.905848;3387;3387;935;3;2;2009-02-04 10:48:11+00
116.365542;39.905888;3388;3388;936;3;2;2009-02-04 10:48:12+00
116.365452;39.905884;3389;3389;937;3;2;2009-02-04 10:48:13+00
116.365353;39.905891;3390;3390;938;3;2;2009-02-04 10:48:14+00
116.365254;39.905893;3391;3391;939;3;2;2009-02-04 10:48:15+00
116.365161;39.905893;3392;3392;940;3;2;2009-02-04 10:48:16+00
116.365073;39.90589;3393;3393;941;3;2;2009-02-04 10:48:17+00
116.364978;39.905892;3394;3394;942;3;2;2009-02-04 10:48:18+00
116.364881;39.905901;3395;3395;943;3;2;2009-02-04 10:48:19+00
116.364779;39.905904;3396;3396;944;3;2;2009-02-04 10:48:20+00
116.364679;39.905903;3397;3397;945;3;2;2009-02-04 10:48:21+00
116.364583;39.905907;3398;3398;946;3;2;2009-02-04 10:48:22+00
116.364493;39.905909;3399;3399;947;3;2;2009-02-04 10:48:23+00
116.364401;39.905914;3400;3400;948;3;2;2009-02-04 10:48:24+00
116.364315;39.905919;3401;3401;949;3;2;2009-02-04 10:48:25+00
116.364217;39.905923;3402;3402;950;3;2;2009-02-04 10:48:26+00
116.364116;39.905924;3403;3403;951;3;2;2009-02-04 10:48:27+00
116.364014;39.905925;3404;3404;952;3;2;2009-02-04 10:48:28+00
116.36391;39.905925;3405;3405;953;3;2;2009-02-04 10:48:29+00
116.363797;39.905926;3406;3406;954;3;2;2009-02-04 10:48:30+00
116.36369;39.905914;3407;3407;955;3;2;2009-02-04 10:48:31+00
116.363584;39.905891;3408;3408;956;3;2;2009-02-04 10:48:32+00
116.363478;39.905871;3409;3409;957;3;2;2009-02-04 10:48:33+00
116.363372;39.905853;3410;3410;958;3;2;2009-02-04 10:48:34+00
116.363277;39.905836;3411;3411;959;3;2;2009-02-04 10:48:35+00
116.363186;39.905817;3412;3412;960;3;2;2009-02-04 10:48:36+00
116.363098;39.905791;3413;3413;961;3;2;2009-02-04 10:48:37+00
116.363005;39.905773;3414;3414;962;3;2;2009-02-04 10:48:38+00
116.362907;39.905758;3415;3415;963;3;2;2009-02-04 10:48:39+00
116.362812;39.905748;3416;3416;964;3;2;2009-02-04 10:48:40+00
116.362714;39.905742;3417;3417;965;3;2;2009-02-04 10:48:41+00
116.362611;39.905736;3418;3418;966;3;2;2009-02-04 10:48:42+00
116.362509;39.90573;3419;3419;967;3;2;2009-02-04 10:48:43+00
116.362411;39.905721;3420;3420;968;3;2;2009-02-04 10:48:44+00
116.362313;39.905713;3421;3421;969;3;2;2009-02-04 10:48:45+00
116.362209;39.905706;3422;3422;970;3;2;2009-02-04 10:48:46+00
116.362099;39.905704;3423;3423;971;3;2;2009-02-04 10:48:47+00
116.361981;39.905702;3424;3424;972;3;2;2009-02-04 10:48:48+00
116.361856;39.905701;3425;3425;973;3;2;2009-02-04 10:48:49+00
116.361736;39.905702;3426;3426;974;3;2;2009-02-04 10:48:50+00
116.361606;39.9057;3427;3427;975;3;2;2009-02-04 10:48:51+00
116.36147;39.905698;3428;3428;976;3;2;2009-02-04 10:48:52+00
116.361333;39.905695;3429;3429;977;3;2;2009-02-04 10:48:53+00
116.361188;39.905698;3430;3430;978;3;2;2009-02-04 10:48:54+00
116.360937;39.905712;3431;3431;979;3;2;2009-02-04 10:48:55+00
116.360792;39.905716;3432;3432;980;3;2;2009-02-04 10:48:56+00
116.360617;39.905754;3433;3433;981;3;2;2009-02-04 10:48:57+00
116.360437;39.905778;3434;3434;982;3;2;2009-02-04 10:48:58+00
116.360231;39.905799;3435;3435;983;3;2;2009-02-04 10:48:59+00
116.360092;39.905785;3436;3436;984;3;2;2009-02-04 10:49:00+00
116.35997;39.905778;3437;3437;985;3;2;2009-02-04 10:49:01+00
116.359818;39.905803;3438;3438;986;3;2;2009-02-04 10:49:02+00
116.359703;39.905808;3439;3439;987;3;2;2009-02-04 10:49:03+00
116.359585;39.905813;3440;3440;988;3;2;2009-02-04 10:49:04+00
116.359454;39.905833;3441;3441;989;3;2;2009-02-04 10:49:05+00
116.359334;39.905846;3442;3442;990;3;2;2009-02-04 10:49:06+00
116.359215;39.905863;3443;3443;991;3;2;2009-02-04 10:49:07+00
116.359086;39.905878;3444;3444;992;3;2;2009-02-04 10:49:08+00
116.358956;39.905891;3445;3445;993;3;2;2009-02-04 10:49:09+00
116.358824;39.905911;3446;3446;994;3;2;2009-02-04 10:49:10+00
116.358693;39.90593;3447;3447;995;3;2;2009-02-04 10:49:11+00
116.358577;39.905944;3448;3448;996;3;2;2009-02-04 10:49:12+00
116.358467;39.905959;3449;3449;997;3;2;2009-02-04 10:49:13+00
116.358379;39.905985;3450;3450;998;3;2;2009-02-04 10:49:14+00
116.358279;39.906003;3451;3451;999;3;2;2009-02-04 10:49:15+00
116.358189;39.906016;3452;3452;1000;3;2;2009-02-04 10:49:16+00
116.358109;39.906035;3453;3453;1001;3;2;2009-02-04 10:49:17+00
116.358031;39.906064;3454;3454;1002;3;2;2009-02-04 10:49:19+00
116.358012;39.906094;3455;3455;1003;3;2;2009-02-04 10:49:24+00
116.358002;39.90609;3456;3456;1004;3;2;2009-02-04 10:49:29+00
116.357947;39.906135;3457;3457;1005;3;2;2009-02-04 10:49:30+00
116.357877;39.906145;3458;3458;1006;3;2;2009-02-04 10:49:31+00
116.357815;39.906153;3459;3459;1007;3;2;2009-02-04 10:49:32+00
116.357742;39.906166;3460;3460;1008;3;2;2009-02-04 10:49:33+00
116.357684;39.906156;3461;3461;1009;3;2;2009-02-04 10:49:34+00
116.357615;39.906168;3462;3462;1010;3;2;2009-02-04 10:49:35+00
116.357556;39.906178;3463;3463;1011;3;2;2009-02-04 10:49:36+00
116.35749;39.906178;3464;3464;1012;3;2;2009-02-04 10:49:37+00
116.357427;39.90617;3465;3465;1013;3;2;2009-02-04 10:49:38+00
116.357356;39.906164;3466;3466;1014;3;2;2009-02-04 10:49:39+00
116.35728;39.906162;3467;3467;1015;3;2;2009-02-04 10:49:40+00
116.357189;39.90617;3468;3468;1016;3;2;2009-02-04 10:49:41+00
116.357108;39.906165;3469;3469;1017;3;2;2009-02-04 10:49:42+00
116.357016;39.906152;3470;3470;1018;3;2;2009-02-04 10:49:43+00
116.356928;39.906137;3471;3471;1019;3;2;2009-02-04 10:49:44+00
116.356849;39.90612;3472;3472;1020;3;2;2009-02-04 10:49:45+00
116.35676;39.906098;3473;3473;1021;3;2;2009-02-04 10:49:46+00
116.356666;39.906082;3474;3474;1022;3;2;2009-02-04 10:49:47+00
116.356571;39.906068;3475;3475;1023;3;2;2009-02-04 10:49:48+00
116.356461;39.906066;3476;3476;1024;3;2;2009-02-04 10:49:49+00
116.356352;39.906062;3477;3477;1025;3;2;2009-02-04 10:49:50+00
116.356242;39.906052;3478;3478;1026;3;2;2009-02-04 10:49:51+00
116.356138;39.906048;3479;3479;1027;3;2;2009-02-04 10:49:52+00
116.356028;39.906041;3480;3480;1028;3;2;2009-02-04 10:49:53+00
116.355915;39.906033;3481;3481;1029;3;2;2009-02-04 10:49:54+00
116.35579;39.906021;3482;3482;1030;3;2;2009-02-04 10:49:55+00
116.355667;39.906023;3483;3483;1031;3;2;2009-02-04 10:49:56+00
116.355552;39.906036;3484;3484;1032;3;2;2009-02-04 10:49:57+00
116.355426;39.906039;3485;3485;1033;3;2;2009-02-04 10:49:58+00
116.355304;39.906041;3486;3486;1034;3;2;2009-02-04 10:49:59+00
116.355177;39.906041;3487;3487;1035;3;2;2009-02-04 10:50:00+00
116.355047;39.906038;3488;3488;1036;3;2;2009-02-04 10:50:01+00
116.354916;39.906036;3489;3489;1037;3;2;2009-02-04 10:50:02+00
116.354787;39.906029;3490;3490;1038;3;2;2009-02-04 10:50:03+00
116.354668;39.906014;3491;3491;1039;3;2;2009-02-04 10:50:04+00
116.354546;39.906006;3492;3492;1040;3;2;2009-02-04 10:50:05+00
116.354424;39.905994;3493;3493;1041;3;2;2009-02-04 10:50:06+00
116.354289;39.905994;3494;3494;1042;3;2;2009-02-04 10:50:07+00
116.354156;39.905993;3495;3495;1043;3;2;2009-02-04 10:50:08+00
116.354032;39.906003;3496;3496;1044;3;2;2009-02-04 10:50:09+00
116.353906;39.906007;3497;3497;1045;3;2;2009-02-04 10:50:10+00
116.353784;39.90601;3498;3498;1046;3;2;2009-02-04 10:50:11+00
116.353666;39.906013;3499;3499;1047;3;2;2009-02-04 10:50:12+00
116.35355;39.906019;3500;3500;1048;3;2;2009-02-04 10:50:13+00
116.353426;39.906026;3501;3501;1049;3;2;2009-02-04 10:50:14+00
116.353299;39.906027;3502;3502;1050;3;2;2009-02-04 10:50:15+00
116.353182;39.90604;3503;3503;1051;3;2;2009-02-04 10:50:16+00
116.353073;39.906048;3504;3504;1052;3;2;2009-02-04 10:50:17+00
116.352962;39.90605;3505;3505;1053;3;2;2009-02-04 10:50:18+00
116.352859;39.906052;3506;3506;1054;3;2;2009-02-04 10:50:19+00
116.352756;39.906052;3507;3507;1055;3;2;2009-02-04 10:50:20+00
116.35266;39.906056;3508;3508;1056;3;2;2009-02-04 10:50:21+00
116.352563;39.90606;3509;3509;1057;3;2;2009-02-04 10:50:22+00
116.352461;39.906063;3510;3510;1058;3;2;2009-02-04 10:50:23+00
116.352361;39.906059;3511;3511;1059;3;2;2009-02-04 10:50:24+00
116.352269;39.906045;3512;3512;1060;3;2;2009-02-04 10:50:25+00
116.352179;39.90604;3513;3513;1061;3;2;2009-02-04 10:50:26+00
116.352105;39.906029;3514;3514;1062;3;2;2009-02-04 10:50:27+00
116.352041;39.906026;3515;3515;1063;3;2;2009-02-04 10:50:28+00
116.351966;39.906027;3516;3516;1064;3;2;2009-02-04 10:50:30+00
116.351954;39.905997;3517;3517;1065;3;2;2009-02-04 10:50:33+00
116.351981;39.906009;3518;3518;1066;3;2;2009-02-04 10:50:36+00
116.351981;39.906009;3519;3519;1067;3;2;2009-02-04 10:50:39+00
116.351989;39.906009;3520;3520;1068;3;2;2009-02-04 10:50:41+00
116.352011;39.906007;3521;3521;1069;3;2;2009-02-04 10:50:46+00
